no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
3315,郁香如兰，泡一杯滋味鲜爽唇齿留香，回味甘而生津。,0,1,0,0,0,0,0,wh
3316,很好，味道很正。,0,1,0,0,0,0,0,wh
3317,包装好，速度款。味道好；清香好茶下次还会选芳羽！！！,1,1,0,0,0,0,0,wh
3318,不多说，给力！！！,0,0,0,0,0,0,0,wh
3319,茶叶已到货，发货也速度，品质相当的好。,0,1,0,0,1,0,0,wh
3320,我第一次网购茶，没想到比实体店好，价格还低好多，以后就常购了。没顾上拍图，下一次一定拍,0,0,1,0,0,0,0,wh
3321,老公买的，说还不错，价钱便宜，口感也很好,0,1,1,0,0,0,0,wh
3322,清新淡雅！好茶！,0,1,0,0,0,0,0,wh
3323,第二次买了，大家都喝了觉得不错，以后还回来。,0,0,0,0,0,0,0,wh
3324,口感很好，沁人心脾，很好的一次购物体验,0,1,0,0,0,0,0,wh
3325,收到了，还没喝呢,0,0,0,0,0,0,0,wh
3326,茶叶不错，希望下次多送红茶,0,1,0,0,0,0,0,wh
3327,公司用的，好评！,0,0,0,0,0,0,0,wh
3328,很值得！杯子也很喜欢！,0,0,0,0,0,0,0,wh
3329,非常好。还送了杯子。以后经常光顾,0,0,0,0,0,0,0,wh
3330,还不错，味道比较清淡,0,1,0,0,0,0,0,wh
3331,第二次购买芳羽的茶叶，茶叶很好买茶叶认定芳羽了，谢谢老板送的茶杯,0,1,0,0,0,0,0,wh
3332,茶叶真的是非常好，第三回了,0,1,0,0,0,0,0,wh
3333,第二次购买了，挺好的,0,0,0,0,0,0,0,wh
3334,一如既往的好,0,0,0,0,0,0,0,wh
3335,宝贝包装精美，还送个茶杯和夹子，老板很细心。物流也很很快。茶叶感觉还不错，值得购买，給个好评。,1,0,0,0,1,0,0,wh
3336,跟卖家描述的一样，赞?,0,0,0,0,0,0,0,wh
3337,已第二次购买了，质量很好，色香味具佳，比市面价格便宜多了，店家还送了茶杯,0,1,1,0,0,0,0,wh
3338,没有图片那么好,0,0,0,0,0,0,1,wh
3339,便宜是便宜，新茶是真的，就是香料放太多了，了解一点常识，应该是葡萄糖粉或者其他的东西,0,0,0,0,0,0,1,wh
3340,郁香如兰，泡一杯滋味鲜爽唇齿留香，回味甘而生津。,0,1,0,0,0,0,0,wh
3341,很好，味道很正。,0,1,0,0,0,0,0,wh
3342,包装好，速度款。味道好；清香好茶下次还会选芳羽！！！,1,1,0,0,0,0,0,wh
3343,不多说，给力！！！,0,0,0,0,0,0,0,wh
3344,茶叶已到货，发货也速度，品质相当的好。,0,1,0,0,1,0,0,wh
3345,我第一次网购茶，没想到比实体店好，价格还低好多，以后就常购了。没顾上拍图，下一次一定拍,0,0,1,0,0,0,0,wh
3346,老公买的，说还不错，价钱便宜，口感也很好,0,1,1,0,0,0,0,wh
3347,买了很多次好评！,0,0,0,0,0,0,0,wh
3348,特地品尝了一下才来评价，口感还可以，喝过口有余香，给五星。,0,1,0,0,0,0,0,wh
3349,很不错，弟弟很喜欢，下次有需要还会再来的,0,0,0,0,0,0,0,wh
3350,茶的味道不错，就是泡出来以后茶汤是偏红色的，不是那种清汤！,0,0,0,0,0,0,0,wh
3351,一如既往的好,0,0,0,0,0,0,0,wh
3352,口感还是那么好！五分,0,1,0,0,0,0,0,wh
3353,很好！还送杯子！,0,0,0,0,0,0,0,wh
3354,喝起来很不错！我不懂茶,0,1,0,0,0,0,0,wh
3355,茶叶都压扁了，送人都不好看,0,0,0,0,0,0,1,wh
3356,性价比高，5分。,0,0,0,0,0,0,0,wh
3357,口感不错，已经是第二次买了！,0,1,0,0,0,0,0,wh
3358,茶叶已经收到了，今天才想起来喝。总体来说还是不错的，的确是新茶！客服态度真心不错，发货也及时，好评,0,1,0,1,1,0,0,wh
3359,挺香，味道可以哦,0,1,0,0,0,0,0,wh
3360,口感很好，可以回购,0,1,0,0,0,0,0,wh
3361,质好价优,0,0,0,0,0,0,0,wh
3362,茶叶已收到，第三次来买了。,0,0,0,0,0,0,0,wh
3363,多次购买，一如既往的喜欢！,0,0,0,0,0,0,0,wh
3364,刚到货，不错不错，还没喝,0,0,0,0,0,0,0,wh
3365,色泽很好，味道也说得过去，稍微有一点发酸,0,0,0,0,0,0,1,wh
3366,芳羽安吉白茶,0,0,0,0,0,0,0,wh
3367,茶色清澈，有股清香，很柔和，不错的茶叶！送的杯子也不错。,0,1,0,0,0,0,0,wh
3368,好像有新旧茶混在一起，但口感不错。,0,0,0,0,0,0,1,wh
3369,很贴心，还送了茶杯！味道很好！好评！,0,1,0,0,0,0,0,wh
3370,发货速度很快，质量可以！,0,1,0,0,1,0,0,wh
3371,泡了点没啥味道,0,0,0,0,0,0,1,wh
3372,第一次购买，还送了个杯子。今天收到就迫不及待泡了喝了，茶叶很好，值得购买，很不错的卖家。,0,1,0,0,0,0,0,wh
3373,茶已收到，品质很好，清香怡人，下次还会再来,0,1,0,0,0,0,0,wh
3374,茶，好。醇香，颜色正。,0,1,0,0,0,0,0,wh
3375,茶叶还是挺不错的。,0,1,0,0,0,0,0,wh
3376,公司代收的，没有看到实物，不过应该放心，多次购买了，总体不错，就是价格偏高30%&hellip;&hellip;,0,0,0,0,0,0,0,wh
3377,这茶叶不错，一份价钱一分货，喝起来味道不错，没有丝毫苦味，泡了三泡味道还是可以的，下次再来，希望再稍微优惠点就好了,0,1,0,0,0,0,0,wh
3378,已经喝了一段时间来评价的！真的不错！,0,0,0,0,0,0,0,wh
3379,茶包装不错,1,0,0,0,0,0,0,wh
3380,叶子好大啊。,0,0,0,0,0,0,0,wh
3381,宝贝收到了，买了送给爸爸的，他说不错，是正品，口感很好，还送了杯子，谢谢店家，祝生意兴隆！,0,1,0,0,0,0,0,wh
3382,宝贝今天收到了，很喜欢，老顾客了，好评，下次再来！,0,0,0,0,0,0,0,wh
3383,很好，不用多说,0,0,0,0,0,0,0,wh
3384,N次购买了?真心的好?,0,0,0,0,0,0,0,wh
3385,第一次网上购茶叶，之前店里购铁观音多点，白茶性价比可以，三百多一斤也就这样了，老板想问一问没有想赚你便宜的意思，你店里有几种茶叶，送多几小泡品尝一下，标上价格，上、上上、上上上等，保证品质，就有销量，,0,0,0,0,0,0,0,wh
3386,好茶！清香扑鼻，汤色纯正、香醇可口、茶香四溢，回味无穷！,0,1,0,0,0,0,0,wh
3387,第二次购买了,0,0,0,0,0,0,0,wh
3388,茶叶挺好的,0,1,0,0,0,0,0,wh
3389,说实话产品真的不怎么样，性价比不高，如果在茶叶店买的这个价钱买的绝对比这个东西的好处多。说来说去性价比，就是不高，茶叶太贵，偏贵，送的杯子估计是我人高吧？,0,0,0,0,0,0,1,wh
3390,不错，很满意,0,0,0,0,0,0,0,wh
3391,口感很好，喜欢！,0,1,0,0,0,0,0,wh
3392,茶叶很香，是正宗的安吉白茶，下次继续买。,0,1,0,0,0,0,0,wh
3393,东西不错,0,0,0,0,0,0,1,wh
3394,茶叶已收到。泡了一杯，很好，,0,0,0,0,0,0,0,wh
3395,茶叶已经收到，非常满意。十个盒子无一压扁，看出店主真的用心了，以后还会光顾，祝生意兴隆，发大财！,0,0,0,0,0,0,0,wh
3396,老客户了，一如既往的支持,0,0,0,0,0,0,0,wh
3397,继续在店家购买茶叶啊！品质很好，还是会继续买。,0,1,0,0,0,0,0,wh
3398,茶感觉很好，老板还送了礼物，还会光临的,0,0,0,0,0,0,0,wh
3399,说实话，我感觉不全是新茶。有的陈茶在里面！谢谢,0,0,0,0,0,0,1,wh
3400,白茶口感不错，和在市面上的七八百一斤的白茶比较感觉都一样，商家发货包装很细心，送的杯子也很好，还送了封茶器，哈哈，送的红茶没喝，就不予评价了，总的来说很好，接着再买二斤，哈哈，老板给优惠哟。全部五分好评,1,0,0,0,0,0,0,wh
3401,还可以吧，送的杯子没有滤网，不好~~,0,0,0,0,0,0,1,wh
3402,包装精美，打开的一瞬间沁人心脾的清香扑鼻而来，无论是口感还是叶片都很满意，还会继续光顾,1,1,0,0,0,0,0,wh
3403,茶叶不错，谢谢卖家，大爱。,0,1,0,0,0,0,0,wh
3404,茶叶挺好的，口味不错，店家发货速度也好快。,0,1,0,0,1,0,0,wh
3405,略涩，后面几泡还行，赠送的红茶但是挺喜欢的,0,0,0,0,0,0,0,wh
3406,已经买了好多次了，爸爸说质量还不错,0,1,0,0,0,0,0,wh
3407,收到了，还是一路既往的好。,0,0,0,0,0,0,0,wh
3408,茶叶很好，物流也很快，好评,0,1,0,0,1,0,0,wh
3409,茶叶很好，叶片比较小，清香甘甜，还会再光顾的,0,1,0,0,0,0,0,wh
3410,新茶，送的杯子质量很好！,0,0,0,0,0,0,0,wh
3411,口感还不错，第一次喝白茶，感觉还可以。,0,1,0,0,0,0,0,wh
3412,还没开封喝，家里还有茶叶,0,0,0,0,0,0,0,wh
3413,老顾客了，很好，很实惠,0,0,1,0,0,0,0,wh
3414,不错，还送了东西,0,0,0,0,0,0,0,wh
3415,给老师买的，应该不错吧。,0,0,0,0,0,0,0,wh
3416,不好意思有事情评价晚了，茶叶收到后，打开外包装一股淡淡的茶叶清香扑鼻而来，茶叶叶片均匀整齐，店家还贴心的送了杯子，真心喜欢，还会来的,0,1,0,0,0,0,0,wh
3417,茶叶很好很香。双层玻璃保温茶杯也很喜欢。全五星！,0,1,0,0,0,0,0,wh
3418,茶叶很香，是正宗的安吉白茶，下次继续买。,0,1,0,0,0,0,0,wh
3419,东西不错,0,0,0,0,0,0,1,wh
3420,茶叶已收到。泡了一杯，很好，,0,0,0,0,0,0,0,wh
3421,茶叶已经收到，非常满意。十个盒子无一压扁，看出店主真的用心了，以后还会光顾，祝生意兴隆，发大财！,0,0,0,0,0,0,0,wh
3422,老客户了，一如既往的支持,0,0,0,0,0,0,0,wh
3423,继续在店家购买茶叶啊！品质很好，还是会继续买。,0,1,0,0,0,0,0,wh
3424,茶感觉很好，老板还送了礼物，还会光临的,0,0,0,0,0,0,0,wh
3425,说实话，我感觉不全是新茶。有的陈茶在里面！谢谢,0,0,0,0,0,0,1,wh
3426,白茶口感不错，和在市面上的七八百一斤的白茶比较感觉都一样，商家发货包装很细心，送的杯子也很好，还送了封茶器，哈哈，送的红茶没喝，就不予评价了，总的来说很好，接着再买二斤，哈哈，老板给优惠哟。全部五分好评,1,0,0,0,0,0,0,wh
3427,还是一如既往的好,0,0,0,0,0,0,0,wh
3428,喜欢白茶，还没有喝，以后喝了追评,0,0,0,0,0,0,0,wh
3429,感觉不香，其他的都还好,0,0,0,0,0,0,1,wh
3430,本月第四次购买了，口感和外形都没得说，好评！,0,1,0,0,0,0,0,wh
3431,包装很好，宝贝很喜欢。,1,0,0,0,0,0,0,wh
3432,很好，值得购买,0,0,0,0,0,0,0,wh
3433,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,0,0,0,0,0,0,0,wh
3434,茶叶口味还可以，就是叶子大了点。,0,1,0,0,0,0,1,wh
3435,安吉白茶品质不错，喝了两天口感还是以前的味道，非常满意！快递的速度也很快，总体评价OK！！！,0,1,0,0,1,0,0,wh
3436,味道比较清淡，个人感觉不够香，谢谢老板送的杯子～,0,0,0,0,0,0,1,wh
3437,茶叶一般般、不值这个价格。,0,0,0,0,0,0,1,wh
3438,物流挺快，还没喝，包装不错，不知味道如何。,1,0,0,0,1,0,0,wh
3439,茶叶挺好的，就是送的杯子质量不好，,0,0,0,0,0,0,1,wh
3440,依旧很好，已经不知道买了多少次了。,0,0,0,0,0,0,0,wh
3441,寡人与此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在淘宝打滚这么多年，所谓阅人无数，与您交流我只想说：亲，你实在是太好了！你的高风亮节太让人感动了！本人对此卖家之仰慕如滔滔江水连绵不绝，海枯石烂、天崩地裂，永不变心。交易成功后，我的心情竟是久久不能平静。自古英雄出少年，卖家年纪轻轻，就有经天纬地之才，定国安邦之智。得此大英雄，实乃国之幸也、民之福也、人之初也，怎不叫人喜极而泣&hellip;&hellip;看着交易成功，我竟产生出一种无以名之的悲痛感&mdash;&mdash;啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家加到本人旺旺VIP组收藏了，我内心的那种激动才逐渐平静下来。可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;评到所有人都看到为止！,0,0,0,0,0,0,0,wh
3442,茶叶非常好，口感不错而且还送了个杯了，喝完还会买的,0,1,0,0,0,0,0,wh
3443,老板很贴心，还送了一个杯子哦，谢谢，以后茶叶就在你家买了,0,0,0,0,0,0,0,wh
3444,这次买的还没开封，上次买的不错，而且卖家也很好把上次答应我的杯子也发过来了，以后茶叶就他家买了,0,0,0,0,0,0,0,wh
3445,满意！满意！,0,0,0,0,0,0,0,wh
3446,茶叶非常好，连买了好几天，全5分好评，值得信赖的好卖家！,0,1,0,0,0,0,0,wh
3447,送了杯子，还送了几包试喝包，口感都还可以，喝完还会来买,0,1,0,0,0,0,0,wh
3448,还没喝，老板送了个杯子，大爱,0,0,0,0,0,0,0,wh
3449,好，第二次买，服务态度不知道，从来都是直接下单，给4星吧,0,0,0,0,0,0,0,wh
3450,不错哦，领导也说不错,0,0,0,0,0,0,0,wh
3451,是16年的新茶，喝着口感非常好。,0,1,0,0,0,0,0,wh
3452,包装好，物流快，打开包装清香扑鼻，茶味淡而回甘，第一次喝白茶，评价不是很专业，这个价位超值，送的杯子质量也不错，好评!,1,1,0,0,1,0,0,wh
3453,一直买的这家的茶叶,0,0,0,0,0,0,0,wh
3454,挺好。,0,0,0,0,0,0,0,wh
3455,刚到就打开泡了一杯喝了，感觉还可以，非常不错，跟本地买的一斤一千多的感觉差不了太多，老板生意兴隆。,0,0,0,0,0,0,0,wh
3456,第二次购买，喝着还行吧,0,0,0,0,0,0,0,wh
3457,茶叶味道相当不错。?,0,1,0,0,0,0,0,wh
3458,白茶口感、色泽很棒。非常满意、送的杯子不错，还送了封茶器。老板诚信还会再买。,0,1,0,0,0,0,0,wh
3459,自己不是很懂，给家人买的，昨天家里人喝了，不是很好，性价比很低，买亏了。,0,0,0,0,0,0,1,wh
3460,宝贝一如既往地好，但是每次都送一个同样杯子，能不能换个赠品呢？,0,0,0,0,0,0,0,wh
3461,包装很好，口感挺好的。,1,1,0,0,0,0,0,wh
3462,给朋友买了两份都说不太耐泡,0,0,0,0,0,0,1,wh
3463,很好喝&middot;有种淡淡的清香,0,1,0,0,0,0,0,wh
3464,很好的茶叶，确实是新茶。,0,1,0,0,0,0,0,wh
3465,新茶，好味!,0,1,0,0,0,0,0,wh
3466,味道清香淡雅，好闻好喝。就喜欢白茶的口感。不错,0,1,0,0,0,0,0,wh
3467,宝贝收到了，泡了杯茶，茶叶好看又漂亮，而且满满茶香，非常满意，物流也很快，不错不错挺好的。,0,1,0,0,1,0,0,wh
3468,还未品尝，回评,0,0,0,0,0,0,0,wh
3469,茶叶长相不咋地，喝起来还是不错滴，不过倒是有一股像大蒜的气味,0,0,0,0,0,0,1,wh
3470,品尝后感觉还可以，这已是第三次购买了。,0,1,0,0,0,0,0,wh
3471,上个月在别家买了两份，在他家买了两份，觉得他家口感不错，又来买的。,0,1,0,0,0,0,0,wh
3472,买了N次，没有优惠也没有礼品,0,0,0,0,0,0,1,wh
3473,第二次买了，很好??,0,0,0,0,0,0,0,wh
3474,口感不错，送家人的。,0,1,0,0,0,0,0,wh
3475,很好，买两回了，口感好，还会再买。,0,1,0,0,0,0,0,wh
3476,味道清淡点儿,0,0,0,0,0,0,1,wh
3477,买了6百多的，就给了俩袋子，太小了，没法送人啊,0,0,0,0,0,0,1,wh
3478,茶好就是太贵,0,0,0,0,0,0,1,wh
3479,茶叶很好，谢谢卖家送的玻璃杯,0,1,0,0,0,0,0,wh
3480,很好，性价比高打算在买一个。谢谢店家送的礼品。,0,0,0,0,0,0,0,wh
3481,好！品质不错！可以的！,0,1,0,0,0,0,0,wh
3482,第二次买了，快递很快，茶叶很好,0,0,0,0,1,0,0,wh
3483,嗯，东西很好，我非常好，物有所直，降2公道合理，下次还会购买。,0,0,0,0,0,0,0,wh
3484,茶叶是新茶，不错。,0,1,0,0,0,0,0,wh
3485,真心不错！我有很多年的品茶经验，对得起这个价位！还会再来。,0,0,0,0,0,0,0,wh
3486,一般般，比想象的差一点！,0,0,0,0,0,0,1,wh
3487,茶叶口感非常不错，回味无穷，店家售后尽心尽力，一点点要求都会尽全力去做，售后为本人网购以来遇到的最好的，推荐大家购买。,0,1,0,1,0,0,0,wh
3488,送人的，不知道好不好呢?,0,0,0,0,0,0,0,wh
3489,茶不错，超值,0,0,0,0,0,0,0,wh
3490,有小虫子，评价习惯好评！,0,0,0,0,0,0,1,wh
3491,喝了芳羽的茶二年多了，质量一直不孬，以后继续支持。,0,1,0,0,0,0,0,wh
3492,"味道不错,如果第二次买不送茶杯份量多一点还是很划算的.",0,1,0,0,0,0,0,wh
3493,茶叶以收到，还没有喝所以现在不好评论,0,0,0,0,0,0,0,wh
3494,老公买的，送了杯子，泡出来的茶还可以不错，一分价钱一分货，看来是新茶,0,0,0,0,0,0,0,wh
3495,喝了，感觉还可以,0,0,0,0,0,0,0,wh
3496,一如既往的好。,0,0,0,0,0,0,0,wh
3497,买了好几次了感觉可以的给满分不怕骄傲。,0,0,0,0,0,0,0,wh
3498,茶的味道很好哦喝起来很有香味，还会再来的。,0,1,0,0,0,0,0,wh
3499,一如既往,0,0,0,0,0,0,0,wh
3500,不错，试试效果！,0,0,0,0,0,0,0,wh
3501,质量不错，物流超快，一句话好评！,0,1,0,0,1,0,0,wh
3502,去年妈妈到安吉采茶，稍回来的白茶，觉得好喝，所以买的,0,1,0,0,0,0,0,wh
3503,东西刚收到，老公还没喝，喝后在评价，就是外壳瘪了一块,0,0,0,0,0,0,1,wh
3504,金俊眉生产日期更改过。太差劲了,0,0,0,0,0,0,1,wh
3505,包装不错很仔细，茶叶规整不碎，品尝后在评价，东西不错,1,0,0,0,0,0,0,wh
3506,好，以后继续买,0,0,0,0,0,0,0,wh
3507,物流很给力，茶叶很好，汤很清澈，叶很嫩，是新茶，喝起来口感不错，赠送的杯子也超级喜欢，准备再买一盒，送人。,0,1,0,0,1,0,0,wh
3508,刚收到,0,0,0,0,0,0,0,wh
3509,打开包装清香扑鼻，总体不错，味道稍淡了点,0,0,0,0,0,0,0,wh
3510,物流很忙，质量不错，,0,1,0,0,1,0,0,wh
3511,很好，给妈妈喝。,0,0,0,0,0,0,0,wh
3512,味道不错啊！嗯。,0,0,0,0,0,0,0,wh
3513,"3号上午下单,5号上午收到,很快!刚泡了一杯,淡淡轻香,拍了几张,看看很爽的,好评!",0,1,0,0,0,0,0,wh
3514,同事推荐的，不错,0,0,0,0,0,0,0,wh
3515,茶色不错，闻起来也很想，泡完之后也很清香漂亮，喝起来感觉有些淡，不是很适合我，可能这就是这就是这茶的特色。不是很懂，自己感觉怎么样，就怎么写,0,0,0,0,0,0,1,wh
3516,"茶叶很不错，物流速度快,好评！",0,1,0,0,1,0,0,wh
3517,刚收到就泡了一杯，味道很好，叶子比较整齐，杯子还行。,0,1,0,0,0,0,0,wh
3518,买给爸爸的，希望他满意,0,0,0,0,0,0,0,wh
3519,好评，还是和以前一样好喝，这次还送了杯子，下次还来买！,0,0,0,0,0,0,0,wh
3520,茶叶一般泡一次就没有什么味道了,0,0,0,0,0,0,1,wh
3521,还没喝，看的不错,0,0,0,0,0,0,0,wh
3522,赠送的杯子都碎了，包装盒也严重变形了，对物流真是无语了,0,0,0,0,0,0,1,wh
3523,差评,0,0,0,0,0,0,1,wh
3524,看起来挺不错的。还送了杯子。,0,0,0,0,0,0,0,wh
3525,价格便宜，茶叶也不错。,0,1,1,0,0,0,0,wh
3526,一如既往的支持,0,0,0,0,0,0,0,wh
3527,今年开始我一直购买芳羽白茶，继续保持质量，就永远选择你,0,1,0,0,0,0,0,wh
3528,茶叶不错,0,1,0,0,0,0,0,wh
3529,东西很好，卖家很贴心，喝起来很香。就不发图片了，还送了好多东西。,0,1,0,0,0,0,0,wh
3530,还没有喝，应该不错?，我妈妈去这家茶场采过茶，带回来一盒。味道不错。,0,1,0,0,0,0,0,wh
3531,不知道怎样，没看到东西，先好评,0,0,0,0,0,0,0,wh
3532,不错！卖家还送了杯子,0,0,0,0,0,0,0,wh
3533,看成色还不错，等喝几次再来评价哈,0,0,0,0,0,0,0,wh
3534,茶叶真的很好，口味醇香，卖家一如既往的真诚，下次一定会光临,0,1,0,0,0,0,0,wh
3535,今天刚收到就泡来喝了，一冲泡就闻到了淡淡的茶香，这款较清淡，但是也很好喝。,0,1,0,0,0,0,0,wh
3536,这个老人家评价很好,0,0,0,0,0,0,0,wh
3537,很好，还送礼品,0,0,0,0,0,0,0,wh
3538,老板人好，买茶还送一个茶杯，茶口感非常好。,0,1,0,0,0,0,0,wh
3539,第二次购买了，感谢小竹的贴心服务,0,0,0,0,0,0,0,wh
3540,第一次喝白茶，包装还不错,1,0,0,0,0,0,0,wh
3541,第一次买，迫不及待的品尝一下，真的不错。商家包装也很细心。,1,0,0,0,0,0,0,wh
3542,很好，和描述的一样。,0,0,0,0,0,0,0,wh
3543,据说还不错，我是送人的，大家说好才是真的好,0,0,0,0,0,0,0,wh
3544,物流比较快，送快递的直接给送到家里来了，其他快递都放在大门口让我去拿，店家服务不错，满意。,0,0,0,1,1,0,0,ye
3545,宝贝已收到,0,0,0,0,0,0,0,ye
3546,茶叶好，物美价廉,0,1,0,0,0,0,0,ye
3547,物流很快，茶叶收到。但，买了两罐茶，标签全部都是撕开的，条码扫描后什么也查询不到，真不知商家怎么搞的。也没法送人，只能自己喝了。,0,0,0,0,1,0,1,ye
3548,口感很好，包装精美,1,1,0,0,0,0,0,ye
3549,货己收到，与描述相符。如果再拍还是你家。,0,0,0,0,0,0,0,ye
3550,宝贝收到了，口感很不错，经济实惠，推荐,0,1,1,0,0,0,0,ye
3551,茶叶口感好，品质不错。,0,1,0,0,0,0,0,ye
3552,物流给力，茶也不错，但杯子坏了。,0,0,0,0,0,0,1,ye
3553,芽头形状没话说，齐整，好看。但说实话离我心里面的霍山黄芽味，偏了一点。,0,0,0,0,0,0,1,ye
3554,朋友推荐的茶，物美价廉，赠品也不错，喝完了再来。,0,0,0,0,0,0,0,ye
3555,跟图片一样子的，非常好喝啊,0,0,0,0,0,0,0,ye
3556,标签是开的，压开标可以理解,0,0,0,0,0,0,1,ye
3557,茶叶很好喝，正规厂家的就是不一样，下次喝完再买。,0,1,0,0,0,0,0,ye
3558,外形口感和黄山毛峰没任何差别!商品!品质和价钱成正比,0,1,0,0,0,0,0,ye
3559,宝贝已经收到！喝起来特别香！好茶！家人都喜欢喝，喝完还会来你家买的哦,0,1,0,0,0,0,0,ye
3560,发货很快，包装得很严实，回来就试喝了，很好喝，老板人很好,1,0,0,0,1,0,0,ye
3561,收到宝贝了,0,0,0,0,0,0,0,ye
3562,收到了，很好喝，下次一定会光临本店的,0,0,0,0,0,0,0,ye
3563,味道不错，我很喜欢。,0,1,0,0,0,0,0,ye
3564,茶叶挺好的，很满意！,0,1,0,0,0,0,0,ye
3565,垃圾以次冲好，以旧当新！！！,0,0,0,0,0,0,1,ye
3566,很不错的茶叶,0,1,0,0,0,0,0,ye
3567,店家真的很好，服务态度很好，包裹比较严实，没有破损，茶叶罐子很漂亮，看了干茶叶，感觉很好。闻着很香。,1,0,0,1,0,0,0,ye
3568,买了送给老爹的，他说茶叶不错，口感很好，喝着醇厚，也有香气，回味甘甜。让我下次还买这个茶叶。谢谢店家哈，我家老爹很喜欢。支持你们，好评。,0,1,0,0,0,0,0,ye
3569,一般，只能实话实说一般，可能是一分钱一分货吧！,0,0,0,0,0,0,1,ye
3570,客服很客气，服务态度不错，货发的也快，茶叶很满意，谢谢店家。,0,1,0,1,1,0,0,ye
3571,茶叶收到了，很不错的茶叶，推荐购买。,0,1,0,0,0,0,0,ye
3572,茶叶已经收到，很满意，包装大气，打开看了，里面的内包装不错，挺厚的，茶叶还没有品尝，喝了来追加。,1,0,0,0,0,0,0,ye
3573,香气很好，包装也算可以，喝了这罐，以后还来买。,1,0,0,0,0,0,0,ye
3574,茶叶喝着不错，跟图片上的描述一致，口感汤色都很正宗，喜欢喝霍山黄芽。非常满意。谢谢！,0,1,0,0,0,0,0,ye
3575,不好喝，对不起这价钱,0,0,0,0,0,0,1,ye
3576,物流比较顺畅，来的比较及时，茶叶刚刚喝完，这次买的茶叶就到了，掌柜家的茶叶不错，包装精美，茶叶的品质也不错，值得信赖。,1,1,0,0,1,0,0,ye
3577,下午收到了，看包装很不错，本来要送人的，但是意外情况，没送成，自己家人尝了，都觉得不错，也不会一下就没味了，挺不错，好评,1,1,0,0,0,0,0,ye
3578,包装完好，没有损坏。一收到茶叶就泡上一壶，很新鲜.口味蛮清香的，汤色也翠绿通透，非常满意，喝完再来，希望品质一如既往。,1,1,0,0,0,0,0,ye
3579,发货很快，下次再来,0,0,0,0,1,0,0,ye
3580,今天收到货，质量挺好，泡的茶叶口感不错，还送了赠品茶叶和杯子，觉得划算，多谢老板了！！,0,1,0,0,0,0,0,ye
3581,霍山黄芽茶确实很好喝，这么优惠价格能买到这样的茶真的值了，喝完在来。,0,1,1,0,0,0,0,ye
3582,第一次网购茶叶，内心多多少少还是有些担心，但是泡好茶以后，茶叶确实比我想象中的好多了，便宜实惠,0,0,1,0,0,0,0,ye
3583,茶很香，泡了很清澈，很浓郁，性价比很高，全家都爱喝,0,1,0,0,0,0,0,ye
3584,宝贝收到了,0,0,0,0,0,0,0,ye
3585,老爸很喜欢喝茶，专门给他买的，让他品尝一下，他说很好喝，喝完再来买，分量很足，物美价廉,0,1,0,0,0,0,0,ye
3586,很不错的一款茶叶...家人比较喜欢,0,0,0,0,0,0,0,ye
3587,非常好，完美～下次还来～,0,0,0,0,0,0,0,ye
3588,一直都是在你们家买茶叶，这次买的还是跟以前一样，茶叶质量很好，我也算是一个老茶客了，一个月最少也要1斤茶叶喝，我是比较喜好喝浓茶，这茶叶口味适合我，一如既往，喝完再来。,0,1,0,0,0,0,0,ye
3589,非常满意，包装得非常好看，泡出来的茶非常纯，口感也好，超赞！,1,1,0,0,0,0,0,ye
3590,不错，包装很好，很满意,1,0,0,0,0,0,0,ye
3591,很不错，这个价钱买很划算，200克68，很满意，老板服务态度很不错，有需要还会来的,0,0,0,1,0,0,0,ye
3592,东西很好。质量不错。商家信誉也很好。、给个好评！！！,0,1,0,0,0,0,0,ye
3593,茶叶很香，老公很喜欢喝！谢谢店家送的小礼物！,0,1,0,0,0,0,0,ye
3594,朋友介绍来你们家买的茶叶，这个茶叶味道是不错，口感也还行，客服也比较热情，很满意,0,1,0,1,0,0,0,ye
3595,看了几家的茶叶，最后还是选择了你们家，没有让我失望，茶叶很不错，包装跟网上的描述一样，包装很精美，很上档次，茶叶用内袋包装的，独立的大包装，一罐200克，也算的是超大分量，够喝一段时间的，等喝完了，还会再来你们店里选购的，支持店家，生意红火。,1,0,0,0,0,0,0,ye
3596,茶叶不错，喝起来很清爽，是今年的新茶叶。,0,1,0,0,0,0,0,ye
3597,宝贝收到了，发货很快，包装很好，打开泡了一杯，颜色很好，味道不错，，店家服务态度很好。,1,1,0,1,1,0,0,ye
3598,东西收到还没喝，喝完再来评论,0,0,0,0,0,0,0,ye
3599,茶叶不错，物流也很快，下次还会光临,0,1,0,0,1,0,0,ye
3600,还行。物有所值。卖家还送了赠品。非常感谢。,0,0,0,0,0,0,0,ye
3601,茶叶收到了，口感很好，家人喜欢喝，老板还给了赠品，超赞。,0,1,0,0,0,0,0,ye
3602,正宗黄芽，口感好，满意。,0,1,0,0,0,0,0,ye
