no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
3152,????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-3
3153,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,1,re-3
3154,??????????????,0,0,0,0,0,0,1,re-3
3155,??????????????,0,1,1,0,0,0,0,re-3
3156,????????????????????,0,0,1,0,0,0,0,re-3
3157,????????????????????????????,0,1,0,0,0,0,0,re-3
3158,????????????????????????,0,1,0,0,0,0,0,re-3
3159,????????????,0,1,0,0,0,0,1,re-3
3160,??????????????,0,0,0,0,0,1,0,re-3
3161,????????????!????????????????????????!,0,1,0,0,0,0,0,re-3
3162,????????????????????????????,0,1,0,0,0,0,0,re-3
3163,????????????????????,0,1,0,0,0,0,0,re-3
3164,??????????????????????????????????,0,1,1,0,0,0,0,re-3
3165,????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-3
3166,??????????????????????????????????????,1,1,0,0,0,0,0,re-3
3167,??????????????????,0,0,1,0,0,0,0,re-3
3168,????????????,0,1,0,0,0,0,0,re-3
3169,??????????????????????????,0,0,0,0,0,1,0,re-3
3170,??????????????,0,1,0,0,0,0,0,re-3
3171,??????????????????????????????,0,1,0,0,1,0,0,re-3
3172,??????????????????????????,0,1,1,0,0,0,0,re-3
3173,????????????????????????????????,0,1,0,0,0,0,0,re-3
3174,??????????????????????????,0,1,0,0,0,0,0,re-3
3175,??????????????????????,1,0,0,0,0,0,0,re-3
3176,????????????????????,0,1,0,0,0,0,0,re-3
3177,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-3
3178,????????&hellip;,0,0,0,0,0,1,0,re-3
3179,????????????,0,1,0,0,0,0,0,re-3
3180,??????????????,0,1,0,0,1,0,0,re-3
3181,??????????????????????,0,0,0,0,0,1,0,re-3
3182,??????????????,0,1,0,0,0,0,1,re-3
3183,????.????????????????????.????????.????????...............,0,1,0,0,0,0,0,re-3
3184,??????????????????????????????????????????????????,0,1,1,0,0,0,0,re-3
3185,??????????????!,0,1,0,0,0,0,0,re-3
3186,??????????????????????????,0,1,0,0,0,0,1,re-3
3187,??????????????????????????????????????????????????????????,0,1,0,0,1,0,1,re-3
3188,??????????????????????????????????????????,1,0,0,0,1,0,1,re-3
3189,??????????????????????,1,1,0,0,0,0,0,re-3
3190,????????????????????????,1,0,0,0,0,0,0,re-3
3191,????????????????????????,0,1,0,0,0,0,0,re-3
3192,??????????????????????????????,0,0,0,0,0,0,0,re-3
3193,??????????????????????!,0,1,0,0,0,0,1,re-3
3194,????????????????????????????????????,0,0,1,0,0,0,1,re-3
3195,??????????,0,0,0,0,0,0,0,re-3
3196,????????????????????,0,0,1,0,0,0,0,re-3
3197,????,0,1,0,0,0,0,0,re-3
3198,??????????????????????,0,0,1,0,0,0,1,re-3
3199,??????????????????????????,0,1,0,0,0,0,1,re-3
3200,????????????????????,0,1,0,0,0,0,1,re-3
3201,??????????????????????????,1,0,0,0,0,0,0,re-3
3202,??????????????????????????????????????????,0,1,0,0,0,0,0,re-3
3203,??????????????????,0,1,0,0,0,0,1,re-3
3204,????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-3
3205,????????????????????,0,1,0,0,0,0,0,re-3
3206,??????????????????????????????????????????????????????,0,0,0,0,1,0,0,re-3
3207,??????????????????????????????????????,0,1,0,0,1,0,0,re-3
3208,??????????????????,0,0,1,0,0,0,1,re-3
3209,????????????????????????????????????????????????????????????????????,0,0,0,0,0,1,0,re-3
3210,??????,0,1,0,0,0,0,0,re-3
3211,????????????,0,1,0,0,0,0,0,re-3
3212,????????????????,1,0,0,0,0,0,0,re-3
3213,??????????????,0,0,1,0,0,0,1,re-3
3214,????????????????,0,1,0,0,0,0,1,re-3
3215,??????????????,0,1,0,0,0,0,0,re-3
3216,????????????????????????????????????,0,1,0,0,0,0,0,re-3
3217,??????????????,0,0,0,1,0,0,0,re-3
3218,??????????????????,0,0,0,0,0,1,0,re-3
3219,??????????????????5????,0,1,0,0,0,0,0,re-3
3220,????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-3
3221,????????????????????????????,0,0,1,0,0,0,0,re-3
3222,??????????????????????????????????,1,0,0,0,0,0,0,re-3
3223,????????????????????????????,0,1,0,0,0,0,0,re-3
3224,??????????????????????????,0,1,1,0,0,0,0,re-3
3225,??????????????????????????,0,0,0,0,0,0,0,re-3
3226,??????????????????????????????????????????,0,0,1,0,0,0,0,re-3
3227,????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,re-3
3228,????,0,1,0,0,0,0,0,re-3
3229,??????????????,0,1,0,0,0,0,0,re-3
3230,??????????????????????????????????????????????????,1,0,0,0,0,0,0,re-3
3231,??????????????????????????????,0,1,1,0,0,0,0,re-3
3232,????????????????????????????????,0,1,1,0,0,0,0,re-3
3233,??????????????????????????????????????????????,1,0,0,0,1,0,0,re-3
3234,????????????????????????????????????,0,0,0,0,0,0,1,re-3
3235,??????????????????????????????????????????????????????????????????????????????????????????????????????????&hellip;??????????????????&hellip;??????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3236,????????????????????,0,1,0,0,0,0,0,wh
3237,????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3238,??????????????????????????????,0,1,0,0,0,0,0,wh
3239,????????????????????????,0,1,0,0,0,0,0,wh
3240,????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3241,????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3242,????????????????,0,1,0,0,0,0,1,wh
3243,??????????????,0,1,0,0,0,0,0,wh
3244,??????????????,0,1,0,0,0,0,0,wh
3245,????????????????????????????????????,0,1,0,0,0,0,0,wh
3246,????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3247,??????,0,1,0,0,0,0,0,wh
3248,????????????????????????????????100??????????20??????????,0,1,0,0,0,0,0,wh
3249,??????????????????,0,1,1,0,0,0,0,wh
3250,??????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3251,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3252,??????????????,0,1,0,0,0,0,0,wh
3253,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3254,??????????????,0,1,0,0,0,0,0,wh
3255,????????????????????,0,0,0,0,0,0,1,wh
3256,??????????????????????????????????,0,0,0,0,0,1,0,wh
3257,??????????????????????????,0,0,1,0,0,0,0,wh
3258,??????????3????????????????????????????????????????????????????????????????????????????????????????????ID??????????????????????????,0,0,0,0,0,0,1,wh
3259,??????????????????????????????????????????????????????&hellip;&hellip;,0,1,0,0,1,0,0,wh
3260,????????????????????????????????????,0,1,0,0,0,0,0,wh
3261,??????2??????,0,1,0,0,0,0,0,wh
3262,????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,wh
3263,??????????????????????????????????????????????5????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3264,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3265,??????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3266,????????????,0,0,0,0,0,0,0,wh
3267,??????????????????????????????????????,0,1,0,0,0,0,1,wh
3268,??????????????????????????????,0,0,0,0,0,0,0,wh
3269,????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3270,??????????????????????????????,0,1,0,0,1,0,0,wh
3271,????????????????,0,0,0,0,1,0,1,wh
3272,??????????????????????,0,0,0,0,0,1,0,wh
3273,????????????????,0,1,0,0,0,0,0,wh
3274,??????????????,0,1,0,0,0,0,0,wh
3275,????????????????????????,0,1,0,0,0,0,0,wh
3276,????????????,0,1,0,0,0,0,0,wh
3277,????????????????????????????????,0,1,1,1,0,0,0,wh
3278,????????????????????????????,0,1,1,1,0,0,0,wh
3279,????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3280,??????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,1,wh
3281,????????????????????????????,0,1,0,0,0,0,0,wh
3282,??????????????????????????????????,0,1,0,0,0,0,0,wh
3283,??????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,wh
3284,????????,0,1,0,0,0,0,0,wh
3285,??????????????????????????????????????????????????????????32????,0,1,0,1,0,0,0,wh
3286,????????????????????????????????,0,1,0,0,0,0,0,wh
3287,????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3288,????????????????????,0,1,0,0,0,1,0,wh
3289,???????????????????^??????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,wh
3290,????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3291,??????????????????????????????,0,1,0,0,1,0,0,wh
3292,????????????????,0,0,0,0,1,0,1,wh
3293,??????????????????????,0,0,0,0,0,1,0,wh
3294,????????????????,0,1,0,0,0,0,0,wh
3295,??????????????,0,1,0,0,0,0,0,wh
3296,????????????????????????,0,1,0,0,0,0,0,wh
3297,??????????,0,1,0,0,0,0,1,wh
3298,????????????????6,0,1,0,0,0,1,0,wh
3299,????????????????,0,1,0,0,0,0,0,wh
3300,????????????,0,1,0,0,0,0,0,wh
3301,??????????????????????,0,1,0,0,0,0,1,wh
3302,????????????????????????????,0,1,0,0,0,0,0,wh
3303,????,0,1,0,0,0,0,0,wh
3304,??????????(??o??)??,0,1,0,0,0,0,0,wh
3305,??????????????????????????????,0,1,0,0,0,0,1,wh
3306,????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3307,????????????????????,0,0,0,0,1,0,0,wh
3308,????????????????????????????????????????????????????????????????????,1,1,0,0,1,0,0,wh
3309,????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3310,????????????????????,0,1,0,0,0,0,0,wh
3311,??????????????????,0,1,0,1,0,0,0,wh
3312,????????????????????,0,1,0,0,0,0,1,wh
3313,??????????????,0,1,0,0,0,0,1,wh
3314,????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,wh
3315,????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3316,????????????????,0,1,0,0,0,0,0,wh
3317,????????????????????????????????????????????????????,1,1,0,0,0,0,0,wh
3318,??????????????????,0,0,0,0,0,0,0,wh
3319,??????????????????????????????????????,0,1,0,0,1,0,0,wh
3320,??????????????????????????????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,wh
3321,????????????????????????????????????????,0,1,1,0,0,0,0,wh
3322,????????????????,0,1,0,0,0,0,0,wh
3323,????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3324,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3325,????????????????,0,0,0,0,0,0,0,wh
3326,??????????????????????????,0,1,0,0,0,0,0,wh
3327,????????????????,0,0,0,0,0,0,0,wh
3328,??????????????????????,0,0,0,0,0,1,0,wh
3329,????????????????????????????????,0,0,0,0,0,1,0,wh
3330,????????????????????,0,1,0,0,0,0,0,wh
3331,????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3332,??????????????????????????,0,1,0,0,0,0,0,wh
3333,????????????????????,0,1,0,0,0,0,0,wh
3334,????????????,0,1,0,0,0,0,0,wh
3335,?????????????????????????????????????????????????????????????????????????????????????o????????,1,0,0,0,1,0,0,wh
3336,?????????????????????,0,1,0,0,0,0,0,wh
3337,????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,wh
3338,??????????????,0,1,0,0,0,0,1,wh
3339,????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,wh
3340,????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3341,????????????????,0,1,0,0,0,0,0,wh
3342,????????????????????????????????????????????????????,1,1,0,0,0,0,0,wh
3343,??????????????????,0,0,0,0,0,0,0,wh
3344,??????????????????????????????????????,0,1,0,0,1,0,0,wh
3345,??????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,wh
3346,????????????????????????????????????????,0,1,1,0,0,0,0,wh
3347,????????????????,0,1,0,0,0,0,0,wh
3348,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3349,????????????????????????????????????????,0,1,0,0,0,0,0,wh
3350,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3351,????????????,0,1,0,0,0,0,0,wh
3352,????????????????????,0,1,0,0,0,0,0,wh
3353,????????????????,0,0,0,0,0,1,0,wh
3354,??????????????????????,0,1,0,0,0,0,0,wh
3355,??????????????????????????,1,0,0,0,0,0,1,wh
3356,??????????5????,0,0,1,0,0,0,0,wh
3357,????????????????????????????,0,1,0,0,0,0,0,wh
3358,??????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,1,0,0,wh
3359,????????????????,0,1,0,0,0,0,0,wh
3360,??????????????????,0,1,0,0,0,0,0,wh
3361,????????,0,1,1,0,0,0,0,wh
3362,??????????????????????????,0,1,0,0,0,0,0,wh
3363,??????????????????????????,0,1,0,0,0,0,0,wh
3364,????????????????????????,0,1,0,0,0,0,0,wh
3365,????????????????????????????????????????,0,1,0,0,0,0,1,wh
3366,????????????,0,0,0,0,0,0,0,wh
3367,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3368,??????????????????????????????????,0,1,0,0,0,0,1,wh
3369,????????????????????????????????????,0,1,0,0,0,0,0,wh
3370,????????????????????????,0,1,0,0,1,0,0,wh
3371,??????????????,0,1,0,0,0,0,1,wh
3372,????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3373,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3374,??????????????????????,0,1,0,0,0,0,0,wh
3375,??????????????????,0,1,0,0,0,0,0,wh
3376,??????????????????????????????????????????????????????????????????????????30%&hellip;&hellip;,0,1,1,0,0,0,0,wh
3377,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3378,????????????????????????????????????,0,1,0,0,0,0,0,wh
3379,??????????,1,0,0,0,0,0,0,wh
3380,????????????,0,1,0,0,0,0,0,wh
3381,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3382,??????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3383,??????????????,0,1,0,0,0,0,0,wh
3384,N??????????????????,0,1,0,0,0,0,0,wh
3385,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3386,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3387,????????????,0,1,0,0,0,0,0,wh
3388,??????????,0,1,0,0,0,0,0,wh
3389,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,1,1,wh
3390,????????????,0,1,0,0,0,0,0,wh
3391,????????????????,0,1,0,0,0,0,0,wh
3392,????????????????????????????????????????,0,1,0,0,0,0,0,wh
3393,????????,0,1,0,0,0,0,1,wh
3394,????????????????????????????,0,1,0,0,0,0,0,wh
3395,????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3396,????????????????????????,0,1,0,0,0,0,0,wh
3397,??????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3398,??????????????????????????????????????,0,1,0,0,0,1,0,wh
3399,??????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3400,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,wh
3401,????????????????????????????????~~,0,0,0,0,0,1,1,wh
3402,??????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,wh
3403,??????????????????????????,0,1,0,0,0,0,0,wh
3404,??????????????????????????????????????????,0,1,0,0,1,0,0,wh
3405,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3406,??????????????????????????????????,0,1,0,0,0,0,0,wh
3407,??????????????????????????,0,1,0,0,0,0,0,wh
3408,??????????????????????????,0,1,0,0,1,0,0,wh
3409,????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3410,????????????????????????,0,1,0,0,0,1,0,wh
3411,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3412,????????????????????????,0,0,0,0,0,0,0,wh
3413,??????????????????????,0,0,1,0,0,0,0,wh
3414,????????????????,0,0,0,0,0,1,0,wh
3415,????????????????????????,0,0,0,0,0,0,0,wh
3416,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3417,????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3418,????????????????????????????????????????,0,1,0,0,0,0,0,wh
3419,????????,0,1,0,0,0,0,1,wh
3420,????????????????????????????,0,1,0,0,0,0,0,wh
3421,????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3422,????????????????????????,0,1,0,0,0,0,0,wh
3423,??????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3424,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3425,??????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3426,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,wh
3427,????????????????,0,1,0,0,0,0,0,wh
3428,????????????????????????????????,0,0,0,0,0,0,0,wh
3429,??????????????????????,0,1,0,0,0,0,1,wh
3430,????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3431,??????????????????????,1,1,0,0,0,0,0,wh
3432,??????????????,0,1,0,0,0,0,0,wh
3433,????????????????????????????????????????????????????????????????,0,0,0,0,0,1,0,wh
3434,????????????????????????????????,0,1,0,0,0,0,1,wh
3435,??????????????????????????????????????????????????????????????????????????????????OK??????,0,1,0,0,1,0,0,wh
3436,????????????????????????????????????????????????,0,1,0,0,0,1,1,wh
3437,??????????????????????????,0,1,1,0,0,0,1,wh
3438,??????????????????????????????????????????,1,0,0,0,1,0,0,wh
3439,??????????????????????????????????,0,1,0,0,0,1,1,wh
3440,??????????????????????????????????,0,1,0,0,0,0,0,wh
3441,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????&hellip;&hellip;????????????????????????????????????????????&mdash;&mdash;??????????????????????????????????????????????????????????????????????????????????????????VIP??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????&hellip;&hellip;??????????????????????,0,0,0,1,0,0,0,wh
3442,??????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3443,????????????????????????????????????????????????????????,0,0,0,0,0,1,0,wh
3444,??????????????????????????????????????????????????????????????????????????????????????????????,0,0,0,0,0,1,0,wh
3445,????????????,0,1,0,0,0,0,0,wh
3446,????????????????????????????5??????????????????????????,0,1,0,0,0,0,0,wh
3447,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3448,????????????????????????????,0,0,0,0,0,1,0,wh
3449,??????????????????????????????????????????????????4????,0,1,0,0,0,0,0,wh
3450,????????????????????,0,1,0,0,0,0,0,wh
3451,??16??????????????????????????,0,1,0,0,0,0,0,wh
3452,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????!,1,1,0,0,1,0,0,wh
3453,??????????????????,0,1,0,0,0,0,0,wh
3454,??????,0,1,0,0,0,0,0,wh
3455,??????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3456,??????????????????????,0,1,0,0,0,0,0,wh
3457,???????????????????,0,1,0,0,0,0,0,wh
3458,????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3459,????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,wh
3460,??????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3461,??????????????????????,1,1,0,0,0,0,0,wh
3462,??????????????????????????,0,1,0,0,0,0,1,wh
3463,??????&middot;??????????????,0,1,0,0,0,0,0,wh
3464,????????????????????????,0,1,0,0,0,0,0,wh
3465,??????????!,0,1,0,0,0,0,0,wh
3466,??????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3467,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,wh
3468,??????????????,0,0,0,0,0,0,0,wh
3469,????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3470,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3471,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3472,????N??????????????????????,0,0,1,0,0,0,1,wh
3473,??????????????????,0,1,0,0,0,0,0,wh
3474,????????????????????,0,1,0,0,0,0,0,wh
3475,??????????????????????????????????,0,1,0,0,0,0,0,wh
3476,????????????,0,1,0,0,0,0,1,wh
3477,????6????????????????????????????????????????,0,0,0,0,0,1,1,wh
3478,????????????,0,0,1,0,0,0,1,wh
3479,????????????????????????????,0,1,0,0,0,0,0,wh
3480,??????????????????????????????????????????????,0,0,1,0,0,0,0,wh
3481,??????????????????????,0,1,0,0,0,0,0,wh
3482,??????????????????????????????,0,1,0,0,1,0,0,wh
3483,????????????????????????????????????2????????????????????????,0,1,1,0,0,0,0,wh
3484,??????????????????,0,1,0,0,0,0,0,wh
3485,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3486,????????????????????????,0,1,0,0,0,0,1,wh
3487,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,wh
3488,???????????????????????,0,0,0,0,0,0,0,wh
3489,????????????,0,1,0,0,0,0,0,wh
3490,????????????????????????,0,1,0,0,0,0,1,wh
3491,??????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3492,"????????,??????????????????????????????????????????.",0,1,0,0,0,0,0,wh
3493,????????????????????????????????????,0,0,0,0,0,0,0,wh
3494,????????????????????????????????????????????????????????????????????,0,1,0,0,0,1,0,wh
3495,????????????????,0,1,0,0,0,0,0,wh
3496,??????????????,0,1,0,0,0,0,0,wh
3497,??????????????????????????????????????,0,1,0,0,0,0,0,wh
3498,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3499,????????,0,1,0,0,0,0,0,wh
3500,????????????????,0,1,0,0,0,0,0,wh
3501,????????????????????????????????,0,1,0,0,1,0,0,wh
3502,????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3503,????????????????????????????????????????????????????,1,0,0,0,0,0,1,wh
3504,??????????????????????????????,0,1,0,0,0,0,1,wh
3505,????????????????????????????????????????????????????,1,0,0,0,0,0,0,wh
3506,??????????????,0,1,0,0,0,0,0,wh
3507,??????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,wh
3508,??????,0,0,0,0,0,0,0,wh
3509,????????????????????????????????????????,0,1,0,0,0,0,0,wh
3510,????????????????????,0,1,0,0,1,0,0,wh
3511,????????????????,0,1,0,0,0,0,0,wh
3512,????????????????,0,1,0,0,0,0,0,wh
3513,"3??????????,5??????????,????!??????????,????????,????????,??????????,????!",0,1,0,0,0,0,0,wh
3514,????????????????,0,1,0,0,0,0,0,wh
3515,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,wh
3516,"??????????????????????,??????",0,1,0,0,1,0,0,wh
3517,????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3518,??????????????????????,0,0,0,0,0,0,0,wh
3519,??????????????????????????????????????????????????????,0,1,0,0,0,1,0,wh
3520,??????????????????????????????,0,1,0,0,0,0,1,wh
3521,????????????????,0,0,0,0,0,1,0,wh
3522,??????????????????????????????????????????????????????,1,0,0,0,1,0,1,wh
3523,????,0,0,0,0,0,0,1,wh
3524,????????????????????????????,0,0,0,0,0,1,0,wh
3525,??????????????????????,0,1,1,0,0,0,0,wh
3526,??????????????,0,1,0,0,0,0,0,wh
3527,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3528,????????,0,1,0,0,0,0,0,wh
3529,????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3530,???????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3531,??????????????????????????????,0,0,0,0,0,0,0,wh
3532,????????????????????,0,0,0,0,0,1,0,wh
3533,????????????????????????????????,0,1,0,0,0,0,0,wh
3534,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3535,??????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,wh
3536,??????????????????,0,1,0,0,0,0,0,wh
3537,??????????????,0,1,0,0,0,1,0,wh
3538,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3539,????????????????????????????????,0,0,0,1,0,0,0,wh
3540,????????????????????????,1,0,0,0,0,0,0,wh
3541,??????????????????????????????????????????????????????????,1,1,0,0,0,0,0,wh
3542,????????????????????,0,1,0,0,0,0,0,wh
3543,??????????????????????????????????????????,0,1,0,0,0,0,0,wh
3544,??????????????????????????????????????????????????????????????????????????????????????????,0,0,0,0,1,0,0,ye
3545,??????????,0,0,0,0,0,0,0,ye
3546,????????????????,0,1,0,0,0,0,0,ye
3547,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,1,ye
3548,??????????????????,1,1,0,0,0,0,0,ye
3549,????????????????????????????????????????,0,1,0,0,0,0,0,ye
3550,??????????????????????????????????????,0,1,1,0,0,0,0,ye
3551,??????????????????????,0,1,0,0,0,0,0,ye
3552,????????????????????????????????,0,1,0,0,1,0,1,ye
3553,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,ye
3554,????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3555,??????????????????????????,0,1,0,0,0,0,0,ye
3556,??????????????????????????,0,0,0,0,0,0,1,ye
3557,????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3558,????????????????????????????!????!????????????????,0,1,0,0,0,0,0,ye
3559,????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3560,????????????????????????????????????????????????????????,1,0,0,0,1,0,0,ye
3561,??????????,0,0,0,0,0,0,0,ye
3562,????????????????????????????????????,0,1,0,0,0,0,0,ye
3563,????????????????????,0,1,0,0,0,0,0,ye
3564,????????????????????,0,1,0,0,0,0,0,ye
3565,????????????????????????????,0,1,0,0,0,0,1,ye
3566,????????????,0,1,0,0,0,0,0,ye
3567,????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,1,0,0,0,ye
3568,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3569,??????????????????????????????????????????????,0,0,1,0,0,0,1,ye
3570,????????????????????????????????????????????????????????????,0,1,0,1,1,0,0,ye
3571,????????????????????????????????????,0,1,0,0,0,0,0,ye
3572,????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3573,??????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3574,????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3575,????????????????????,0,1,0,0,0,0,1,ye
3576,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,1,0,0,ye
3577,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3578,????????????????????????????????????????????????.????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3579,??????????????????,0,0,0,1,0,0,0,ye
3580,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3581,????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3582,??????????????????????????????????????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,ye
3583,??????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3584,??????????,0,0,0,0,0,0,0,ye
3585,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3586,????????????????...????????????,0,1,0,0,0,0,0,ye
